id,dsg_fuyu,dsg_llava,dsg_mplug,tifa_fuyu,tifa_llava,tifa_mplug
155_an old man with white hair cooking potatoes_1.png,0.6666666666666666,1.0,1.0,0.875,1.0,0.875
155_an old man with white hair cooking potatoes_2.png,1.0,0.6666666666666666,0.6666666666666666,0.5,0.75,0.625
155_an old man with white hair cooking potatoes_3.png,0.6666666666666666,1.0,1.0,0.625,0.875,0.75
155_an old man with white hair cooking potatoes_4.png,0.6666666666666666,1.0,1.0,0.375,0.625,0.75
156_a girl sleeping on a couch_0.png,0.5,1.0,1.0,0.2,0.8,0.8
156_a girl sleeping on a couch_1.png,0.5,1.0,1.0,0.2,0.8,0.8
156_a girl sleeping on a couch_2.png,0.5,1.0,1.0,0.2,0.8,0.8
156_a girl sleeping on a couch_3.png,0.0,1.0,1.0,0.2,0.8,1.0
156_a girl sleeping on a couch_4.png,0.25,1.0,1.0,0.2,0.8,0.8
157_a man with white hair cooking potatoes_0.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
157_a man with white hair cooking potatoes_1.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
157_a man with white hair cooking potatoes_2.png,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0
157_a man with white hair cooking potatoes_3.png,0.6666666666666666,1.0,1.0,0.5,1.0,1.0
157_a man with white hair cooking potatoes_4.png,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0
158_a man with white hair_0.png,1.0,1.0,1.0,0.5,1.0,0.75
158_a man with white hair_1.png,1.0,1.0,1.0,0.5,1.0,0.75
158_a man with white hair_2.png,1.0,1.0,1.0,0.5,1.0,0.75
158_a man with white hair_3.png,0.6666666666666666,1.0,1.0,0.5,1.0,0.75
158_a man with white hair_4.png,0.6666666666666666,1.0,1.0,0.5,1.0,0.75
159_a man cooking_0.png,1.0,1.0,1.0,0.5,1.0,1.0
159_a man cooking_1.png,1.0,1.0,1.0,0.75,1.0,1.0
159_a man cooking_2.png,1.0,1.0,1.0,0.5,1.0,1.0
159_a man cooking_3.png,1.0,1.0,1.0,0.25,1.0,1.0
159_a man cooking_4.png,1.0,1.0,1.0,0.5,1.0,1.0
15_A building._0.png,0.5,0.75,0.25,0.625,0.25,0.5
15_A building._1.png,0.5,0.5,0.5,0.375,0.375,0.5
15_A building._2.png,0.25,0.75,0.25,0.375,0.5,0.5
15_A building._3.png,0.75,0.75,0.25,0.5,0.625,0.5
15_A building._4.png,1.0,0.75,0.5,0.75,0.375,0.75
15_A large clock hangs from a building._0.png,0.5,1.0,0.75,0.5,1.0,0.875
15_A large clock hangs from a building._1.png,0.5,1.0,1.0,0.75,1.0,0.75
15_A large clock hangs from a building._2.png,0.75,1.0,1.0,0.75,0.875,0.75
15_A large clock hangs from a building._3.png,0.75,1.0,1.0,0.625,1.0,1.0
15_A large clock hangs from a building._4.png,0.75,1.0,0.75,0.5,1.0,0.875
15_A large clock._0.png,0.5,1.0,1.0,0.5,1.0,0.75
15_A large clock._1.png,0.75,1.0,0.75,0.5,0.875,0.75
15_A large clock._3.png,0.25,1.0,1.0,0.375,1.0,0.875
15_A large clock._4.png,0.75,1.0,1.0,0.5,1.0,1.0
160_a girl_0.png,0.0,0.0,0.0,0.0,0.0,0.0
160_a girl_1.png,1.0,1.0,1.0,0.0,1.0,1.0
160_a girl_2.png,0.0,1.0,1.0,0.0,0.0,0.5
160_a girl_3.png,0.0,0.0,0.0,0.0,0.0,0.0
160_a girl_4.png,1.0,1.0,1.0,0.0,0.5,0.5
161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_0.png,0.6666666666666666,1.0,0.8888888888888888,0.5,0.7857142857142857,0.7857142857142857
161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_1.png,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.5714285714285714,0.7857142857142857,0.6428571428571429
161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_2.png,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.3571428571428571,0.5,0.4285714285714285
161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_3.png,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.2857142857142857,0.6428571428571429,0.5
161_a girl with red hair sleeping on a couch and a man with white hair cooking potatoes_4.png,0.1111111111111111,0.7777777777777778,0.6666666666666666,0.2142857142857142,0.6428571428571429,0.5714285714285714
162_a baby girl sleeping on a couch and an old man cooking potatoes_0.png,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.5833333333333334,0.5
162_a baby girl sleeping on a couch and an old man cooking potatoes_1.png,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.6666666666666666,0.75
162_a baby girl sleeping on a couch and an old man cooking potatoes_2.png,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.25,0.6666666666666666,0.5833333333333334
162_a baby girl sleeping on a couch and an old man cooking potatoes_3.png,0.1428571428571428,0.7142857142857143,0.7142857142857143,0.0833333333333333,0.5833333333333334,0.5833333333333334
162_a baby girl sleeping on a couch and an old man cooking potatoes_4.png,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.3333333333333333,0.5833333333333334,0.5833333333333334
163_a baby girl with red hair_0.png,1.0,1.0,1.0,0.5,1.0,1.0
163_a baby girl with red hair_1.png,1.0,1.0,1.0,0.5,1.0,1.0
163_a baby girl with red hair_2.png,1.0,1.0,1.0,0.5,1.0,1.0
163_a baby girl with red hair_3.png,1.0,1.0,1.0,0.25,1.0,1.0
163_a baby girl with red hair_4.png,1.0,1.0,1.0,0.5,1.0,1.0
164_a baby girl sleeping and an old man cooking_0.png,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
164_a baby girl sleeping and an old man cooking_1.png,0.8333333333333334,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
164_a baby girl sleeping and an old man cooking_2.png,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.5,0.3333333333333333
164_a baby girl sleeping and an old man cooking_3.png,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666
164_a baby girl sleeping and an old man cooking_4.png,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.5,0.5
165_a photo of a cat reading_0.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,0.8
165_a photo of a cat reading_1.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.8,0.8
165_a photo of a cat reading_2.png,0.6666666666666666,0.6666666666666666,1.0,0.6,0.8,0.8
165_a photo of a cat reading_3.png,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.8,0.8
165_a photo of a cat reading_4.png,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.8,0.8
166_a photo of a cat reading a book_0.png,0.5,0.75,0.75,0.8333333333333334,1.0,1.0
166_a photo of a cat reading a book_1.png,0.5,0.75,0.75,1.0,1.0,1.0
166_a photo of a cat reading a book_2.png,0.5,0.75,0.75,1.0,1.0,1.0
166_a photo of a cat reading a book_3.png,0.5,0.75,0.75,0.5,1.0,1.0
166_a photo of a cat reading a book_4.png,0.5,0.75,0.75,0.3333333333333333,1.0,1.0
167_a photo of a dog with blue eyes_0.png,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0
167_a photo of a dog with blue eyes_1.png,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
167_a photo of a dog with blue eyes_2.png,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0
167_a photo of a dog with blue eyes_3.png,1.0,1.0,1.0,1.0,1.0,1.0
167_a photo of a dog with blue eyes_4.png,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
168_a photo of a white dog with blue eyes_0.png,0.5,1.0,1.0,0.75,1.0,1.0
168_a photo of a white dog with blue eyes_1.png,0.75,1.0,1.0,0.75,1.0,1.0
168_a photo of a white dog with blue eyes_2.png,1.0,1.0,1.0,0.75,1.0,1.0
168_a photo of a white dog with blue eyes_3.png,1.0,1.0,1.0,1.0,1.0,1.0
168_a photo of a white dog with blue eyes_4.png,0.75,1.0,1.0,0.75,1.0,1.0
169_a photo of a white dog playing soccer_0.png,0.25,1.0,0.75,0.75,1.0,1.0
169_a photo of a white dog playing soccer_1.png,1.0,1.0,0.75,0.625,1.0,0.875
169_a photo of a white dog playing soccer_2.png,0.5,1.0,1.0,0.625,1.0,0.875
169_a photo of a white dog playing soccer_3.png,0.25,0.75,0.75,,0.75,0.75
169_a photo of a white dog playing soccer_4.png,0.5,1.0,0.75,,1.0,0.875
16_A fence._0.png,0.5,0.75,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
16_A fence._1.png,0.0,0.75,0.75,0.1666666666666666,0.6666666666666666,0.5
16_A fence._2.png,0.25,0.75,0.75,0.3333333333333333,0.6666666666666666,0.5
16_A fence._3.png,0.75,1.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
16_A fence._4.png,0.75,0.75,0.75,0.5,0.3333333333333333,0.3333333333333333
16_A sheep._0.png,1.0,0.25,0.25,0.5,0.3333333333333333,0.5
16_A sheep._1.png,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
16_A sheep._2.png,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
16_A sheep._3.png,0.5,0.25,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333
16_A sheep._4.png,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5
170_a photo of a dog playing soccer_0.png,0.3333333333333333,1.0,0.6666666666666666,,1.0,0.8333333333333334
170_a photo of a dog playing soccer_1.png,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
170_a photo of a dog playing soccer_2.png,0.0,1.0,0.6666666666666666,,1.0,0.8333333333333334
170_a photo of a dog playing soccer_3.png,0.6666666666666666,1.0,1.0,,1.0,1.0
170_a photo of a dog playing soccer_4.png,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334
171_a photo of a dog_0.png,0.5,1.0,1.0,0.75,1.0,1.0
171_a photo of a dog_1.png,0.5,1.0,1.0,1.0,1.0,1.0
171_a photo of a dog_2.png,0.5,1.0,1.0,0.75,1.0,1.0
171_a photo of a dog_3.png,1.0,1.0,1.0,0.75,1.0,1.0
171_a photo of a dog_4.png,0.5,1.0,1.0,1.0,1.0,1.0
172_a photo of a dog playing_0.png,0.6666666666666666,1.0,1.0,0.8,1.0,1.0
172_a photo of a dog playing_1.png,1.0,1.0,1.0,0.8,1.0,1.0
172_a photo of a dog playing_2.png,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
172_a photo of a dog playing_3.png,1.0,1.0,1.0,0.8,1.0,1.0
172_a photo of a dog playing_4.png,1.0,1.0,1.0,1.0,1.0,1.0
173_a photo of a dog with blue eyes playing soccer_0.png,0.5,1.0,0.75,0.75,1.0,0.75
173_a photo of a dog with blue eyes playing soccer_1.png,0.5,1.0,0.75,0.75,1.0,0.75
173_a photo of a dog with blue eyes playing soccer_2.png,0.25,0.75,0.75,,0.75,0.625
173_a photo of a dog with blue eyes playing soccer_3.png,0.75,0.75,0.75,,0.875,0.875
173_a photo of a dog with blue eyes playing soccer_4.png,0.5,1.0,0.75,,1.0,0.875
174_a photo of a white dog_0.png,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0
174_a photo of a white dog_1.png,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0
174_a photo of a white dog_2.png,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0
174_a photo of a white dog_3.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
174_a photo of a white dog_4.png,1.0,1.0,1.0,0.8333333333333334,1.0,1.0
175_a photo of a white dog with blue eyes playing soccer_0.png,0.6,1.0,0.8,0.6666666666666666,1.0,0.8888888888888888
175_a photo of a white dog with blue eyes playing soccer_1.png,0.8,0.8,0.8,0.6666666666666666,1.0,0.6666666666666666
175_a photo of a white dog with blue eyes playing soccer_2.png,0.2,0.8,0.6,0.6666666666666666,0.8888888888888888,0.7777777777777778
175_a photo of a white dog with blue eyes playing soccer_3.png,0.6,0.8,0.8,,0.8888888888888888,0.7777777777777778
175_a photo of a white dog with blue eyes playing soccer_4.png,0.8,0.8,0.8,,0.8888888888888888,0.8888888888888888
176_A squirrel standing on a bed._0.png,1.0,0.75,0.75,0.6,0.8,1.0
176_A squirrel standing on a bed._1.png,1.0,1.0,1.0,0.8,1.0,1.0
176_A squirrel standing on a bed._2.png,0.5,1.0,1.0,0.2,0.8,1.0
176_A squirrel standing on a bed._3.png,1.0,0.75,1.0,0.8,0.8,1.0
176_A squirrel standing on a bed._4.png,0.75,0.75,1.0,0.4,0.8,1.0
177_A cat standing on a table._0.png,0.5,1.0,1.0,0.6,1.0,1.0
177_A cat standing on a table._1.png,1.0,1.0,1.0,0.4,1.0,1.0
177_A cat standing on a table._2.png,1.0,1.0,1.0,0.4,1.0,1.0
177_A cat standing on a table._3.png,1.0,1.0,1.0,0.4,1.0,1.0
177_A cat standing on a table._4.png,0.75,1.0,1.0,0.6,1.0,1.0
178_An elephant standing on a table._0.png,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666
178_An elephant standing on a table._1.png,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5
178_An elephant standing on a table._2.png,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
178_An elephant standing on a table._3.png,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.5
178_An elephant standing on a table._4.png,0.6666666666666666,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334
179_A squirrel standing on a chair._0.png,0.75,1.0,0.75,0.8,1.0,0.8
179_A squirrel standing on a chair._1.png,1.0,1.0,1.0,1.0,1.0,1.0
179_A squirrel standing on a chair._2.png,0.75,0.75,1.0,0.6,0.6,1.0
179_A squirrel standing on a chair._3.png,1.0,1.0,0.75,0.8,1.0,0.8
179_A squirrel standing on a chair._4.png,0.75,1.0,1.0,0.8,1.0,1.0
17_A field._1.png,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444
17_A field._4.png,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.4444444444444444
17_A male rider in a field with a woman standing._1.png,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.6666666666666666
17_A male rider on a midsized horse in a field._0.png,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.7777777777777778
17_A male rider on a midsized horse in a field._1.png,1.0,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.7777777777777778
17_A male rider on a midsized horse in a field._2.png,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.7777777777777778
17_A male rider on a midsized horse in a field._3.png,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.7777777777777778
17_A male rider on a midsized horse in a field._4.png,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778
17_A male rider standing in a field_0.png,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.6666666666666666
17_A male rider standing in a field_1.png,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556
17_A male rider standing in a field_3.png,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.5555555555555556
17_A male rider standing in a field_4.png,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.6666666666666666
17_A midsized horse in a field with a woman standing._0.png,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666
17_A midsized horse in a field with a woman standing._1.png,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.7777777777777778
17_A midsized horse in a field with a woman standing._2.png,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.6666666666666666
17_A midsized horse in a field with a woman standing._3.png,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.7777777777777778
17_A midsized horse in a field with a woman standing._4.png,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.8888888888888888
17_A midsized horse in a field._0.png,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666
17_A midsized horse in a field._1.png,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.6666666666666666
17_A midsized horse in a field._2.png,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
17_A midsized horse in a field._3.png,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.7777777777777778
17_A midsized horse in a field._4.png,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.6666666666666666
17_A midsized horse with a woman standing._0.png,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.7777777777777778
17_A midsized horse with a woman standing._2.png,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.8888888888888888
17_A midsized horse with a woman standing._3.png,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.8888888888888888
17_A midsized horse with a woman standing._4.png,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.7777777777777778
17_A midsized horse._3.png,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444
17_A woman standing in a field._0.png,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.3333333333333333
17_A woman standing in a field._1.png,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666
17_A woman standing in a field._2.png,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556
17_A woman standing in a field._3.png,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333
17_A woman standing in a field._4.png,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556
17_a woman._0.png,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333
17_a woman._2.png,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.3333333333333333
17_a woman._3.png,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444
180_A dog standing on the floor._0.png,1.0,1.0,1.0,0.75,0.75,0.75
180_A dog standing on the floor._1.png,1.0,0.75,1.0,0.5,0.75,0.75
180_A dog standing on the floor._2.png,1.0,0.75,0.75,0.75,0.75,1.0
180_A dog standing on the floor._3.png,0.75,1.0,1.0,0.5,1.0,1.0
180_A dog standing on the floor._4.png,0.75,1.0,1.0,0.5,1.0,1.0
181_A tiger standing on a bed._0.png,0.25,1.0,1.0,0.6,1.0,1.0
181_A tiger standing on a bed._1.png,0.25,0.5,0.5,0.4,0.6,0.6
181_A tiger standing on a bed._2.png,0.25,0.75,1.0,0.6,0.8,0.8
181_A tiger standing on a bed._3.png,0.25,0.75,0.75,0.6,0.8,0.8
181_A tiger standing on a bed._4.png,0.75,0.75,0.75,0.2,0.8,1.0
182_An elephant standing on the floor._0.png,1.0,1.0,1.0,0.75,1.0,1.0
182_An elephant standing on the floor._1.png,1.0,1.0,1.0,0.75,1.0,0.75
182_An elephant standing on the floor._2.png,0.6666666666666666,1.0,1.0,0.75,1.0,1.0
182_An elephant standing on the floor._3.png,0.6666666666666666,1.0,1.0,0.5,0.75,0.5
182_An elephant standing on the floor._4.png,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.75
183_A lion standing on a bed._0.png,0.75,0.75,1.0,0.6,0.6,1.0
183_A lion standing on a bed._1.png,0.5,0.75,1.0,0.6,0.8,0.8
183_A lion standing on a bed._2.png,0.75,1.0,1.0,0.6,1.0,1.0
183_A lion standing on a bed._3.png,1.0,0.75,0.75,0.8,0.8,0.8
183_A lion standing on a bed._4.png,0.75,0.75,1.0,0.8,0.8,1.0
184_A lion standing on a chair._0.png,0.75,0.5,0.75,0.6,0.6,0.8
184_A lion standing on a chair._1.png,1.0,0.75,1.0,0.8,0.8,1.0
184_A lion standing on a chair._2.png,0.75,0.5,0.75,0.6,0.6,0.8
184_A lion standing on a chair._3.png,1.0,1.0,1.0,0.6,1.0,1.0
184_A lion standing on a chair._4.png,1.0,1.0,1.0,0.8,1.0,1.0
185_A cat standing on a bed._0.png,1.0,1.0,1.0,0.8,1.0,1.0
185_A cat standing on a bed._1.png,1.0,1.0,1.0,0.8,1.0,1.0
185_A cat standing on a bed._2.png,1.0,1.0,1.0,0.6,1.0,1.0
185_A cat standing on a bed._3.png,1.0,0.75,1.0,0.6,0.8,0.8
185_A cat standing on a bed._4.png,0.75,1.0,1.0,0.6,1.0,1.0
186_A lion standing on the floor._0.png,1.0,1.0,1.0,0.6,0.8,0.8
186_A lion standing on the floor._1.png,1.0,1.0,1.0,0.4,0.6,0.8
186_A lion standing on the floor._2.png,1.0,0.5,0.5,0.8,0.6,0.8
186_A lion standing on the floor._3.png,1.0,1.0,1.0,0.6,1.0,1.0
186_A lion standing on the floor._4.png,1.0,0.75,1.0,0.6,0.6,0.8
187_A dog standing on a table._0.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
187_A dog standing on a table._1.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
187_A dog standing on a table._2.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
187_A dog standing on a table._3.png,0.5,1.0,1.0,0.3333333333333333,1.0,1.0
187_A dog standing on a table._4.png,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
188_A lion standing on a table._0.png,0.5,1.0,1.0,0.6,1.0,1.0
188_A lion standing on a table._1.png,0.5,1.0,1.0,0.6,1.0,1.0
188_A lion standing on a table._2.png,1.0,1.0,1.0,0.6,1.0,1.0
188_A lion standing on a table._3.png,0.75,1.0,1.0,0.6,1.0,1.0
188_A lion standing on a table._4.png,1.0,1.0,1.0,0.6,1.0,1.0
189_A squirrel standing on a table._0.png,0.5,0.75,0.75,0.4,1.0,0.8
189_A squirrel standing on a table._1.png,1.0,1.0,1.0,0.6,0.8,1.0
189_A squirrel standing on a table._2.png,0.75,1.0,1.0,0.8,1.0,1.0
189_A squirrel standing on a table._3.png,1.0,1.0,1.0,0.8,1.0,1.0
189_A squirrel standing on a table._4.png,1.0,0.75,0.75,0.8,0.8,0.8
18_Black and white photograph of a bed._0.png,0.2,0.8,0.8,0.5555555555555556,0.7777777777777778,0.7777777777777778
18_Black and white photograph of a bed._1.png,0.2,0.8,0.6,0.5555555555555556,0.7777777777777778,0.5555555555555556
18_Black and white photograph of a bed._2.png,0.2,0.8,0.8,0.3333333333333333,0.7777777777777778,0.7777777777777778
18_Black and white photograph of a bed._3.png,0.4,0.8,0.6,,0.7777777777777778,0.7777777777777778
18_Black and white photograph of a bed._4.png,0.6,1.0,0.8,0.5555555555555556,0.8888888888888888,0.7777777777777778
18_Black and white photograph with a laptop._0.png,0.4,0.6,0.6,0.4444444444444444,0.7777777777777778,0.7777777777777778
18_Black and white photograph with a laptop._1.png,0.2,0.6,0.8,0.4444444444444444,0.7777777777777778,0.6666666666666666
18_Black and white photograph with a laptop._2.png,0.6,0.6,0.6,,0.6666666666666666,0.7777777777777778
18_Black and white photograph with a laptop._3.png,0.6,0.6,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666
18_Black and white photograph with a laptop._4.png,0.4,0.6,0.6,0.4444444444444444,0.6666666666666666,0.6666666666666666
190_A tiger standing on the floor._0.png,0.6666666666666666,1.0,1.0,0.6,1.0,0.8
190_A tiger standing on the floor._1.png,0.6666666666666666,1.0,1.0,0.4,1.0,0.8
190_A tiger standing on the floor._2.png,0.6666666666666666,0.6666666666666666,1.0,0.6,0.8,1.0
190_A tiger standing on the floor._3.png,1.0,1.0,1.0,0.6,1.0,0.8
190_A tiger standing on the floor._4.png,1.0,0.6666666666666666,0.6666666666666666,0.8,0.6,0.8
191_A cat standing on a chair._0.png,1.0,1.0,0.75,0.4,1.0,0.8
191_A cat standing on a chair._1.png,1.0,1.0,1.0,0.6,1.0,1.0
191_A cat standing on a chair._2.png,1.0,1.0,1.0,0.4,1.0,0.8
191_A cat standing on a chair._3.png,1.0,1.0,1.0,0.4,1.0,0.8
191_A cat standing on a chair._4.png,1.0,0.75,1.0,0.4,0.8,1.0
192_A tiger standing on a table._0.png,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666
192_A tiger standing on a table._1.png,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0
192_A tiger standing on a table._2.png,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
192_A tiger standing on a table._3.png,1.0,1.0,1.0,0.3333333333333333,1.0,1.0
192_A tiger standing on a table._4.png,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
193_An elephant standing on a bed._0.png,1.0,1.0,1.0,0.4,1.0,1.0
193_An elephant standing on a bed._1.png,1.0,1.0,1.0,0.6,1.0,1.0
193_An elephant standing on a bed._2.png,0.0,1.0,1.0,0.2,1.0,1.0
193_An elephant standing on a bed._3.png,0.3333333333333333,1.0,1.0,0.2,1.0,1.0
193_An elephant standing on a bed._4.png,0.6666666666666666,1.0,1.0,0.8,1.0,0.8
194_A dog standing on a bed._0.png,1.0,0.75,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666
194_A dog standing on a bed._1.png,0.75,0.75,1.0,0.6666666666666666,1.0,0.6666666666666666
194_A dog standing on a bed._2.png,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0
194_A dog standing on a bed._3.png,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666
194_A dog standing on a bed._4.png,0.75,1.0,1.0,0.3333333333333333,1.0,1.0
195_A dog standing on a chair._0.png,0.5,0.75,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666
195_A dog standing on a chair._1.png,1.0,1.0,1.0,1.0,1.0,1.0
195_A dog standing on a chair._2.png,1.0,1.0,1.0,0.3333333333333333,1.0,1.0
195_A dog standing on a chair._3.png,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0
195_A dog standing on a chair._4.png,0.75,1.0,1.0,0.3333333333333333,1.0,1.0
196_A cat standing on the floor._0.png,0.75,1.0,1.0,0.6,1.0,1.0
196_A cat standing on the floor._1.png,1.0,1.0,1.0,0.6,1.0,0.8
196_A cat standing on the floor._2.png,1.0,1.0,1.0,0.2,1.0,0.8
196_A cat standing on the floor._3.png,1.0,1.0,1.0,0.6,1.0,1.0
196_A cat standing on the floor._4.png,1.0,1.0,1.0,0.6,1.0,1.0
197_An elephant standing on a chair._0.png,1.0,1.0,1.0,0.8,1.0,1.0
197_An elephant standing on a chair._1.png,0.6666666666666666,0.6666666666666666,1.0,0.8,0.6,1.0
197_An elephant standing on a chair._2.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,1.0,0.8
